refrigerant,Temperature_K,Pressure_MPa,Phase,Phase_encoded,mol_weight,Tc_K,Pc_MPa,acentric,GWP,type,Tr,Pr,Density_kg_m3,Enthalpy_kJ_kg,Entropy_J_gK,Cp_J_gK
R23,354.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.1827992916569212,0.020695364238410598,2.3887,440.33,2.2,0.81278
R23,356.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.1894817735306893,0.020695364238410598,2.3751,441.96,2.2046,0.81549
R23,358.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.1961642554044571,0.020695364238410598,2.3616,443.6,2.2091,0.81819
R23,360.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.202846737278225,0.020695364238410598,2.3483,445.24,2.2137,0.82089
R23,362.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.209529219151993,0.020695364238410598,2.3351,446.88,2.2183,0.82359
R23,364.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.216211701025761,0.020695364238410598,2.3221,448.53,2.2228,0.82627
R23,366.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.2228941828995288,0.020695364238410598,2.3093,450.18,2.2273,0.82896
R23,368.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.2295766647732966,0.020695364238410598,2.2965,451.85,2.2319,0.83164
R23,370.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.2362591466470647,0.020695364238410598,2.284,453.51,2.2364,0.83431
R23,372.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.2429416285208326,0.020695364238410598,2.2715,455.18,2.2409,0.83697
R23,374.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.2496241103946004,0.020695364238410598,2.2592,456.86,2.2454,0.83963
R23,376.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.2563065922683685,0.020695364238410598,2.247,458.54,2.2499,0.84229
R23,378.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.2629890741421363,0.020695364238410598,2.235,460.23,2.2543,0.84494
R23,380.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.2696715560159042,0.020695364238410598,2.2231,461.92,2.2588,0.84758
R23,382.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.276354037889672,0.020695364238410598,2.2113,463.62,2.2633,0.85021
R23,384.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.2830365197634401,0.020695364238410598,2.1997,465.32,2.2677,0.85284
R23,386.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.289719001637208,0.020695364238410598,2.1881,467.03,2.2721,0.85546
R23,388.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.2964014835109758,0.020695364238410598,2.1767,468.74,2.2766,0.85807
R23,390.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.303083965384744,0.020695364238410598,2.1654,470.46,2.281,0.86068
R23,392.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.3097664472585118,0.020695364238410598,2.1543,472.19,2.2854,0.86328
R23,394.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.3164489291322796,0.020695364238410598,2.1432,473.92,2.2898,0.86587
R23,396.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.3231314110060475,0.020695364238410598,2.1323,475.65,2.2942,0.86845
R23,398.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.3298138928798156,0.020695364238410598,2.1215,477.39,2.2986,0.87103
R23,400.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.3364963747535834,0.020695364238410598,2.1107,479.13,2.3029,0.8736
R23,402.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.3431788566273513,0.020695364238410598,2.1001,480.88,2.3073,0.87616
R23,404.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.3498613385011193,0.020695364238410598,2.0896,482.64,2.3117,0.87871
R23,406.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.3565438203748872,0.020695364238410598,2.0792,484.4,2.316,0.88125
R23,408.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.363226302248655,0.020695364238410598,2.0689,486.16,2.3203,0.88379
R23,410.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.369908784122423,0.020695364238410598,2.0588,487.93,2.3247,0.88632
R23,412.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.376591265996191,0.020695364238410598,2.0487,489.71,2.329,0.88884
R23,414.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.3832737478699588,0.020695364238410598,2.0387,491.49,2.3333,0.89135
R23,416.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.3899562297437267,0.020695364238410598,2.0288,493.27,2.3376,0.89385
R23,418.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.3966387116174945,0.020695364238410598,2.019,495.06,2.3419,0.89634
R23,420.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.4033211934912626,0.020695364238410598,2.0093,496.86,2.3462,0.89883
R23,422.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.4100036753650305,0.020695364238410598,1.9997,498.66,2.3505,0.9013
R23,424.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.4166861572387983,0.020695364238410598,1.9902,500.46,2.3547,0.90377
R23,426.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.4233686391125664,0.020695364238410598,1.9807,502.27,2.359,0.90623
R23,428.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.4300511209863342,0.020695364238410598,1.9714,504.09,2.3632,0.90868
R23,430.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.436733602860102,0.020695364238410598,1.9622,505.91,2.3675,0.91112
R23,432.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.44341608473387,0.020695364238410598,1.953,507.73,2.3717,0.91355
R23,434.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.450098566607638,0.020695364238410598,1.9439,509.56,2.3759,0.91597
R23,436.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.4567810484814059,0.020695364238410598,1.935,511.4,2.3802,0.91838
R23,438.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.4634635303551737,0.020695364238410598,1.926,513.24,2.3844,0.92078
R23,440.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.4701460122289418,0.020695364238410598,1.9172,515.08,2.3886,0.92318
R23,442.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.4768284941027097,0.020695364238410598,1.9085,516.93,2.3928,0.92556
R23,444.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.4835109759764775,0.020695364238410598,1.8998,518.78,2.3969,0.92794
R23,446.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.4901934578502454,0.020695364238410598,1.8912,520.64,2.4011,0.93031
R23,448.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.4968759397240134,0.020695364238410598,1.8827,522.5,2.4053,0.93266
R23,450.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.5035584215977813,0.020695364238410598,1.8743,524.37,2.4094,0.93501
R23,452.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.5102409034715492,0.020695364238410598,1.866,526.24,2.4136,0.93735
R23,454.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.5169233853453172,0.020695364238410598,1.8577,528.12,2.4177,0.93968
R23,456.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.523605867219085,0.020695364238410598,1.8495,530.0,2.4219,0.94199
R23,458.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.530288349092853,0.020695364238410598,1.8413,531.89,2.426,0.9443
R23,460.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.5369708309666208,0.020695364238410598,1.8333,533.78,2.4301,0.9466
R23,462.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.5436533128403889,0.020695364238410598,1.8253,535.68,2.4342,0.94889
R23,464.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.5503357947141567,0.020695364238410598,1.8174,537.58,2.4383,0.95118
R23,466.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.5570182765879246,0.020695364238410598,1.8095,539.48,2.4424,0.95345
R23,468.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.5637007584616927,0.020695364238410598,1.8017,541.39,2.4465,0.95571
R23,470.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.5703832403354605,0.020695364238410598,1.794,543.3,2.4506,0.95796
R23,472.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.5770657222092284,0.020695364238410598,1.7864,545.22,2.4547,0.9602
R23,474.0,0.1,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.5837482040829962,0.020695364238410598,1.7788,547.14,2.4587,0.96243
R23,120.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.400948912426075,0.10347682119205298,1696.0,-1.0363,-0.050838,1.2125
R23,122.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.4076313942998429,0.10347682119205298,1689.6,1.3827,-0.030845,1.2068
R23,124.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.4143138761736109,0.10347682119205298,1683.0,3.792,-0.011257,1.2027
R23,126.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.4209963580473788,0.10347682119205298,1676.4,6.1943,0.0079617,1.1997
R23,128.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.4276788399211467,0.10347682119205298,1669.8,8.5915,0.026838,1.1976
R23,130.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.4343613217949146,0.10347682119205298,1663.2,10.985,0.045394,1.1962
R23,132.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.4410438036686825,0.10347682119205298,1656.5,13.376,0.063648,1.1952
R23,134.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.4477262855424504,0.10347682119205298,1649.7,15.766,0.081617,1.1946
R23,136.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.45440876741621833,0.10347682119205298,1643.0,18.155,0.099312,1.1943
R23,138.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.4610912492899863,0.10347682119205298,1636.2,20.544,0.11675,1.1942
R23,140.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.4677737311637542,0.10347682119205298,1629.4,22.932,0.13393,1.1943
R23,142.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.4744562130375221,0.10347682119205298,1622.6,25.321,0.15087,1.1946
R23,144.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.48113869491129,0.10347682119205298,1615.7,27.711,0.16758,1.195
R23,146.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.48782117678505793,0.10347682119205298,1608.8,30.101,0.18407,1.1955
R23,148.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.49450365865882584,0.10347682119205298,1602.0,32.493,0.20034,1.1961
R23,150.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.5011861405325938,0.10347682119205298,1595.0,34.886,0.2164,1.1968
R23,152.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.5078686224063617,0.10347682119205298,1588.1,37.28,0.23226,1.1976
R23,154.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.5145511042801296,0.10347682119205298,1581.2,39.676,0.24792,1.1985
R23,156.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.5212335861538975,0.10347682119205298,1574.2,42.074,0.26339,1.1995
R23,158.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.5279160680276654,0.10347682119205298,1567.2,44.474,0.27868,1.2006
R23,160.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.5345985499014334,0.10347682119205298,1560.1,46.876,0.29378,1.2017
R23,162.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.5412810317752013,0.10347682119205298,1553.1,49.281,0.30872,1.203
R23,164.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.5479635136489692,0.10347682119205298,1546.0,51.688,0.32349,1.2044
R23,166.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.5546459955227371,0.10347682119205298,1538.9,54.099,0.3381,1.2059
R23,168.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.561328477396505,0.10347682119205298,1531.8,56.512,0.35255,1.2075
R23,170.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.5680109592702729,0.10347682119205298,1524.6,58.928,0.36685,1.2092
R23,172.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.5746934411440409,0.10347682119205298,1517.4,61.349,0.381,1.211
R23,174.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.5813759230178088,0.10347682119205298,1510.2,63.773,0.39501,1.213
R23,176.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.5880584048915767,0.10347682119205298,1502.9,66.201,0.40889,1.2151
R23,178.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.5947408867653446,0.10347682119205298,1495.6,68.633,0.42263,1.2174
R23,180.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.6014233686391125,0.10347682119205298,1488.3,71.071,0.43625,1.2198
R23,182.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.6081058505128805,0.10347682119205298,1480.9,73.513,0.44974,1.2224
R23,184.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.6147883323866483,0.10347682119205298,1473.5,75.96,0.46311,1.2251
R23,186.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.6214708142604163,0.10347682119205298,1466.0,78.413,0.47637,1.228
R23,188.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.6281532961341842,0.10347682119205298,1458.5,80.872,0.48952,1.2311
R23,190.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.6348357780079521,0.10347682119205298,1451.0,83.338,0.50257,1.2343
R23,192.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.6415182598817201,0.10347682119205298,1443.3,85.81,0.51551,1.2378
R23,194.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.6482007417554879,0.10347682119205298,1435.7,88.289,0.52836,1.2414
R23,196.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.6548832236292559,0.10347682119205298,1427.9,90.775,0.54111,1.2453
R23,198.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.6615657055030237,0.10347682119205298,1420.2,93.27,0.55377,1.2493
R23,200.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.6682481873767917,0.10347682119205298,1412.3,95.773,0.56635,1.2536
R23,202.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.6749306692505597,0.10347682119205298,1404.4,98.285,0.57885,1.2581
R23,204.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.6816131511243275,0.10347682119205298,1396.4,100.81,0.59126,1.2629
R23,206.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.6882956329980955,0.10347682119205298,1388.3,103.34,0.60361,1.268
R23,208.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.6949781148718633,0.10347682119205298,1380.2,105.88,0.61589,1.2733
R23,210.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.7016605967456313,0.10347682119205298,1372.0,108.43,0.6281,1.2789
R23,212.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.7083430786193992,0.10347682119205298,1363.6,110.99,0.64025,1.2849
R23,214.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.7150255604931671,0.10347682119205298,1355.2,113.57,0.65234,1.2911
R23,216.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.721708042366935,0.10347682119205298,1346.7,116.16,0.66438,1.2977
R23,218.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.7283905242407029,0.10347682119205298,1338.1,118.76,0.67638,1.3047
R23,220.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.7350730061144709,0.10347682119205298,1329.4,121.38,0.68832,1.3121
R23,222.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.7417554879882388,0.10347682119205298,1320.5,124.01,0.70023,1.3199
R23,224.0,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.7484379698620067,0.10347682119205298,1311.5,126.66,0.71211,1.3282
R23,224.21,0.5,liquid,0,70.01,299.29,4.832,0.263,14800,HFC,0.7491396304587523,0.10347682119205298,1310.6,126.94,0.71336,1.3291
R23,224.21,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.7491396304587523,0.10347682119205298,21.307,335.82,1.645,0.87768
R23,226.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.7551204517357746,0.10347682119205298,21.036,337.37,1.6519,0.86223
R23,228.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.7618029336095425,0.10347682119205298,20.745,339.08,1.6594,0.8471
R23,230.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.7684854154833104,0.10347682119205298,20.468,340.76,1.6667,0.83393
R23,232.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.7751678973570784,0.10347682119205298,20.202,342.42,1.6739,0.82245
R23,234.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.7818503792308463,0.10347682119205298,19.947,344.05,1.6809,0.81244
R23,236.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.7885328611046142,0.10347682119205298,19.702,345.67,1.6878,0.8037
R23,238.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.7952153429783821,0.10347682119205298,19.465,347.27,1.6946,0.79607
R23,240.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.80189782485215,0.10347682119205298,19.237,348.85,1.7012,0.78942
R23,242.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.808580306725918,0.10347682119205298,19.017,350.43,1.7077,0.78364
R23,244.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.8152627885996858,0.10347682119205298,18.803,351.99,1.7141,0.77862
R23,246.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.8219452704734538,0.10347682119205298,18.597,353.54,1.7205,0.77428
R23,248.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.8286277523472217,0.10347682119205298,18.396,355.09,1.7267,0.77054
R23,250.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.8353102342209896,0.10347682119205298,18.201,356.62,1.7329,0.76734
R23,252.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.8419927160947576,0.10347682119205298,18.012,358.15,1.739,0.76463
R23,254.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.8486751979685254,0.10347682119205298,17.828,359.68,1.7451,0.76235
R23,256.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.8553576798422934,0.10347682119205298,17.649,361.2,1.751,0.76046
R23,258.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.8620401617160612,0.10347682119205298,17.475,362.72,1.7569,0.75893
R23,260.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.8687226435898292,0.10347682119205298,17.305,364.24,1.7628,0.75772
R23,262.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.8754051254635972,0.10347682119205298,17.14,365.76,1.7686,0.7568
R23,264.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.882087607337365,0.10347682119205298,16.978,367.27,1.7743,0.75614
R23,266.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.888770089211133,0.10347682119205298,16.82,368.78,1.7801,0.75572
R23,268.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.8954525710849008,0.10347682119205298,16.666,370.29,1.7857,0.75553
R23,270.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.9021350529586688,0.10347682119205298,16.515,371.8,1.7913,0.75553
R23,272.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.9088175348324367,0.10347682119205298,16.368,373.31,1.7969,0.75572
R23,274.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.9155000167062046,0.10347682119205298,16.223,374.82,1.8024,0.75607
R23,276.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.9221824985799726,0.10347682119205298,16.082,376.34,1.8079,0.75658
R23,278.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.9288649804537404,0.10347682119205298,15.944,377.85,1.8134,0.75724
R23,280.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.9355474623275084,0.10347682119205298,15.809,379.37,1.8188,0.75802
R23,282.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.9422299442012763,0.10347682119205298,15.676,380.88,1.8242,0.75893
R23,284.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.9489124260750442,0.10347682119205298,15.546,382.4,1.8296,0.75995
R23,286.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.9555949079488121,0.10347682119205298,15.418,383.92,1.8349,0.76107
R23,288.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.96227738982258,0.10347682119205298,15.293,385.45,1.8403,0.76228
R23,290.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.968959871696348,0.10347682119205298,15.171,386.97,1.8455,0.76359
R23,292.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.9756423535701159,0.10347682119205298,15.05,388.5,1.8508,0.76498
R23,294.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.9823248354438838,0.10347682119205298,14.932,390.03,1.856,0.76644
R23,296.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.9890073173176517,0.10347682119205298,14.816,391.57,1.8612,0.76798
R23,298.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,0.9956897991914196,0.10347682119205298,14.702,393.1,1.8664,0.76958
R23,300.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.0023722810651876,0.10347682119205298,14.59,394.65,1.8715,0.77124
R23,302.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.0090547629389555,0.10347682119205298,14.48,396.19,1.8767,0.77296
R23,304.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.0157372448127233,0.10347682119205298,14.371,397.74,1.8818,0.77473
R23,306.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.0224197266864914,0.10347682119205298,14.265,399.29,1.8869,0.77655
R23,308.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.0291022085602592,0.10347682119205298,14.16,400.84,1.8919,0.77842
R23,310.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.035784690434027,0.10347682119205298,14.058,402.4,1.897,0.78033
R23,312.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.042467172307795,0.10347682119205298,13.956,403.96,1.902,0.78228
R23,314.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.049149654181563,0.10347682119205298,13.857,405.53,1.907,0.78427
R23,316.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.0558321360553309,0.10347682119205298,13.759,407.1,1.912,0.78629
R23,318.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.0625146179290987,0.10347682119205298,13.662,408.68,1.917,0.78835
R23,320.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.0691970998028668,0.10347682119205298,13.567,410.26,1.9219,0.79043
R23,322.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.0758795816766347,0.10347682119205298,13.474,411.84,1.9268,0.79255
R23,324.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.0825620635504025,0.10347682119205298,13.381,413.43,1.9318,0.79469
R23,326.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.0892445454241704,0.10347682119205298,13.291,415.02,1.9367,0.79685
R23,328.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.0959270272979384,0.10347682119205298,13.201,416.61,1.9415,0.79904
R23,330.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.1026095091717063,0.10347682119205298,13.113,418.21,1.9464,0.80125
R23,332.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.1092919910454742,0.10347682119205298,13.026,419.82,1.9512,0.80348
R23,334.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.1159744729192422,0.10347682119205298,12.941,421.43,1.9561,0.80572
R23,336.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.12265695479301,0.10347682119205298,12.857,423.04,1.9609,0.80799
R23,338.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.129339436666778,0.10347682119205298,12.773,424.66,1.9657,0.81026
R23,340.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.1360219185405458,0.10347682119205298,12.691,426.28,1.9705,0.81256
R23,342.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.1427044004143139,0.10347682119205298,12.611,427.91,1.9753,0.81487
R23,344.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.1493868822880817,0.10347682119205298,12.531,429.54,1.98,0.81718
R23,346.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.1560693641618496,0.10347682119205298,12.452,431.18,1.9848,0.81952
R23,348.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.1627518460356177,0.10347682119205298,12.375,432.82,1.9895,0.82186
R23,350.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.1694343279093855,0.10347682119205298,12.298,434.47,1.9942,0.82421
R23,352.0,0.5,vapor,1,70.01,299.29,4.832,0.263,14800,HFC,1.1761168097831534,0.10347682119205298,12.223,436.12,1.9989,0.82657
